City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1706,Lakes Entrance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1707,Yangambi,-4.9667,23.45,70.63,96,99,1.25,CD,light rain
1708,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1709,Kapit,2.0167,112.9333,75.13,98,100,0.58,MY,moderate rain
1710,Maracai,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1711,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1712,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1713,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1714,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1715,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1716,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1717,Luderitz,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1718,Yulara,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1719,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1720,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1721,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1722,Miracema Do Tocantins,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1723,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1724,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1725,Chimbote,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1726,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1727,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1728,Mount Isa,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1729,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1730,Alyangula,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1731,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1732,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1733,Tautira,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1734,Broome,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1735,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1736,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1737,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1738,Hobart,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1739,Bambous Virieux,-20.5167,57.5167,72.36,78,18,15.08,MU,few clouds
1740,Matara,6.1241,81.1185,79.77,77,99,8.55,LK,overcast clouds
1741,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1742,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1743,Soyo,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1744,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1745,Westport,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1746,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1747,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1748,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1749,Swan Hill,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1750,Bengkulu,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1751,Santa Teresa,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1752,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1753,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1754,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1755,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1756,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1757,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1758,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1759,Mazagao,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1760,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1761,Conceicao Da Barra,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1762,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1763,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1764,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1765,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1766,Arraial Do Cabo,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1767,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1768,Namibe,-15.1961,12.1522,62.96,85,18,6.82,AO,few clouds
1769,San Cristobal,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1770,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1771,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1772,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1773,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1774,Buin,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1775,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1776,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1777,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1778,Talcahuano,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1779,Christchurch,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1780,Port Augusta,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1781,Porto Walter,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1782,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1783,Lata,-10.4544,161.9205,82.06,77,72,8.41,SB,broken clouds
1784,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1785,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1786,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1787,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1788,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1789,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
1790,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1791,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1792,Vila Velha,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1793,Carnarvon,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1794,Palembang,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1795,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1796,Mar Del Plata,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1797,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1798,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1799,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1800,Tual,1.7427,98.7792,74.88,95,100,2.77,ID,moderate rain
1801,Samarai,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1802,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1803,Port Elizabeth,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1804,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1805,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1806,Albany,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1807,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1808,Puerto Ayora,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1809,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1810,Cidreira,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1811,Georgetown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1812,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1813,Hithadhoo,0.5333,72.9333,81.99,74,50,4.52,MV,scattered clouds
1814,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1815,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1816,Taperoa,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1817,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1818,Port Alfred,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1819,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1820,Saldanha,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1821,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1822,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1823,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1824,Umzimvubu,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1825,Isangel,-19.55,169.2667,78.33,72,53,14.03,VU,broken clouds
1826,Tautira,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1827,Bluff,-46.6,168.3333,51.8,58,91,22.39,NZ,overcast clouds
1828,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1829,Salinas,-0.7393,-90.3518,70.47,89,81,8.32,EC,broken clouds
1830,Tocopilla,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1831,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1832,Necochea,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1833,Umzimvubu,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1834,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1835,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1836,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1837,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1838,Cape Town,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1839,Hermanus,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1840,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1841,Sao Geraldo Do Araguaia,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1842,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1843,Chuy,-33.6971,-53.4616,56.43,82,25,12.57,UY,scattered clouds
1844,Geraldton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1845,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1846,Jamestown,42.097,-79.2353,55.71,83,0,3.31,US,clear sky
1847,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1848,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1849,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1850,Atuona,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1851,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1852,Arraial Do Cabo,-22.9661,-42.0278,69.89,93,14,10.94,BR,few clouds
1853,Port Macquarie,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1854,Bredasdorp,-33.0117,17.9442,57.02,78,88,14.58,ZA,overcast clouds
1855,Mataura,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1856,Comodoro Rivadavia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1857,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1858,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1859,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1860,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1861,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1862,Ushuaia,-54.8,-68.3,40.66,75,75,21.85,AR,broken clouds
1863,Mount Gambier,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1864,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1865,Grootfontein,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1866,Saint-Philippe,-21.3585,55.7679,69.35,80,44,13.87,RE,scattered clouds
1867,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1868,Copiapo,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1869,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1870,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1871,Opuwo,-26.6481,15.1594,54.75,90,49,13.62,NA,scattered clouds
1872,Sechura,-33.4569,-70.6483,61.86,16,75,5.82,CL,broken clouds
1873,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1874,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1875,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1876,Esperance,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1877,Punta Arenas,29.4241,-98.4936,87.1,59,2,8.39,US,clear sky
1878,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1879,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1880,Vaitape,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1881,Namwala,-16.1167,23.2667,73.06,31,67,3.58,ZM,broken clouds
1882,Rikitea,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1883,Busselton,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1884,Vaini,-21.2,-175.2,74.34,73,99,19.19,TO,overcast clouds
1885,Faanui,-23.1203,-134.9692,73.42,69,100,17.25,PF,overcast clouds
1886,New Norfolk,-42.8794,147.3294,53.26,78,75,8.05,AU,broken clouds
1887,Maua,-0.4536,39.6401,75.7,81,98,16.69,KE,overcast clouds
1888,Alotau,-6.1219,141.2906,79.18,90,95,3.62,PG,overcast clouds
1889,Avarua,-21.2078,-159.775,76.05,76,39,10.63,CK,scattered clouds
